212	CNC4	16872
213	CNC5	16947
214	CNC6	16999
215	CNC7	17074
216	CNC8	17126
217	CNC1	17336
218	CNC2	17388
219	CNC3	17463
220	CNC4	17515
221	CNC5	17590
222	CNC6	17642
223	CNC7	17717
224	CNC8	17769
225	CNC1	17979
226	CNC2	18031
227	CNC3	18106
228	CNC4	18158
229	CNC5	18233
230	CNC6	18285
231	CNC7	18360
232	CNC8	18412
233	CNC1	18622
234	CNC2	18674
235	CNC3	18749
236	CNC4	18801
237	CNC5	18876
238	CNC6	18928
239	CNC7	19003
240	CNC8	19055
241	CNC1	19265
242	CNC2	19317
243	CNC3	19392
244	CNC4	19444
245	CNC5	19519
246	CNC6	19571
247	CNC7	19646
248	CNC8	19698
249	CNC1	19908
250	CNC2	19960
251	CNC3	20035
252	CNC4	20087
253	CNC5	20162
254	CNC6	20214
255	CNC7	20289
256	CNC8	20341
257	CNC1	20551
258	CNC2	20603
259	CNC3	20678
260	CNC4	20730
261	CNC5	20805
262	CNC6	20857
263	CNC7	20932
264	CNC8	20984
265	CNC1	21194
266	CNC2	21246
267	CNC3	21321
268	CNC4	21373
269	CNC5	21448
270	CNC6	21500
271	CNC7	21575
272	CNC8	21627
273	CNC1	21837
274	CNC2	21889
275	CNC3	21964
276	CNC4	22016
277	CNC5	22091
278	CNC6	22143
279	CNC7	22218
280	CNC8	22270
281	CNC1	22480
282	CNC2	22532
283	CNC3	22607
284	CNC4	22659
285	CNC5	22734
286	CNC6	22786
287	CNC7	22861
288	CNC8	22913
289	CNC1	23123
290	CNC2	23175
291	CNC3	23250
292	CNC4	23302
293	CNC5	23377
294	CNC6	23429
295	CNC7	23504
296	CNC8	23556
297	CNC1	23766
298	CNC2	23818
299	CNC3	23893
300	CNC4	23945
301	CNC5	24020
302	CNC6	24072
303	CNC7	24147
304	CNC8	24199
305	CNC1	24409
306	CNC2	24461
307	CNC3	24536
308	CNC4	24588
309	CNC5	24663
310	CNC6	24715
311	CNC7	24790
312	CNC8	24842
313	CNC1	25052
314	CNC2	25104
315	CNC3	25179
316	CNC4	25231
317	CNC5	25306
318	CNC6	25358
319	CNC7	25433
320	CNC8	25485
321	CNC1	25695
322	CNC2	25747
323	CNC3	25822
324	CNC4	25874
325	CNC5	25949
326	CNC6	26001
327	CNC7	26076
328	CNC8	26128
329	CNC1	26338
330	CNC2	26390
331	CNC3	26465
332	CNC4	26517
333	CNC5	26592
334	CNC6	26644
335	CNC7	26719
336	CNC8	26771
337	CNC1	26981
338	CNC2	27033
339	CNC3	27108
340	CNC4	27160
341	CNC5	27235
342	CNC6	27287
343	CNC7	27362
344	CNC8	27414
345	CNC1	27624
346	CNC2	27676
347	CNC3	27751
348	CNC4	27803
349	CNC5	27878
350	CNC6	27930
351	CNC7	28005
352	CNC8	28057
353	CNC1	28267
354	CNC2	28319
355	CNC3	28394
356	CNC4	28446
357	CNC5	28521
358	CNC6	28573
359	CNC7	28648
360	CNC8	28700
