208	CNC5	16698
209	CNC6	16750
209	CNC7	16825	Error
210	CNC8	16877
211	CNC1	17003
212	CNC4	17073
213	CNC2	17173
214	CNC3	17248
215	CNC5	17318
216	CNC6	17370
217	CNC7	17497
218	CNC8	17549
219	CNC1	17652
220	CNC4	17722
221	CNC2	17797
222	CNC3	17872
223	CNC5	17942
224	CNC6	17994
225	CNC7	18112
226	CNC8	18164
227	CNC1	18295
228	CNC4	18365
229	CNC2	18440
230	CNC3	18515
231	CNC5	18585
232	CNC6	18637
233	CNC7	18727
234	CNC8	18779
235	CNC1	18938
236	CNC4	19008
237	CNC2	19083
238	CNC3	19158
239	CNC5	19228
240	CNC6	19280
241	CNC7	19355
242	CNC8	19407
243	CNC1	19581
244	CNC4	19651
244	CNC2	19726	Error
245	CNC3	19801
246	CNC5	19871
247	CNC6	19923
248	CNC7	19998
249	CNC8	20050
250	CNC1	20224
251	CNC4	20294
252	CNC3	20398
253	CNC5	20486
254	CNC6	20538
255	CNC7	20613
256	CNC8	20665
257	CNC2	20768
258	CNC1	20825
259	CNC4	20914
260	CNC3	20995
261	CNC5	21101
262	CNC6	21153
263	CNC7	21228
264	CNC8	21280
265	CNC2	21416
266	CNC1	21473
267	CNC4	21543
268	CNC3	21600
269	CNC5	21716
270	CNC6	21768
271	CNC7	21843
272	CNC8	21895
273	CNC2	22064
274	CNC1	22121
275	CNC4	22191
276	CNC3	22248
277	CNC5	22331
278	CNC6	22383
279	CNC7	22458
280	CNC8	22510
281	CNC2	22712
282	CNC1	22769
283	CNC4	22839
284	CNC3	22896
285	CNC5	22966
286	CNC6	23018
287	CNC7	23093
287	CNC8	23145	Error
288	CNC2	23360
289	CNC1	23417
290	CNC4	23487
291	CNC3	23544
292	CNC5	23614
293	CNC6	23666
294	CNC7	23741
295	CNC8	23793
296	CNC2	24008
297	CNC1	24065
298	CNC4	24135
299	CNC3	24192
300	CNC5	24262
301	CNC6	24314
301	CNC7	24389	Error
302	CNC8	24441
303	CNC2	24656
304	CNC1	24713
305	CNC4	24783
306	CNC3	24840
307	CNC5	24910
308	CNC6	24962
309	CNC7	25061
310	CNC8	25113
311	CNC2	25304
312	CNC1	25361
313	CNC4	25431
314	CNC3	25488
315	CNC5	25558
316	CNC6	25610
317	CNC7	25685
318	CNC8	25737
319	CNC2	25952
320	CNC1	26009
321	CNC4	26079
322	CNC3	26136
323	CNC5	26206
324	CNC6	26258
325	CNC7	26333
326	CNC8	26385
327	CNC2	26600
328	CNC1	26657
329	CNC4	26727
330	CNC3	26784
331	CNC5	26854
332	CNC6	26906
333	CNC7	26981
334	CNC8	27033
335	CNC2	27248
336	CNC1	27305
337	CNC4	27375
338	CNC3	27432
339	CNC5	27502
340	CNC6	27554
341	CNC7	27629
342	CNC8	27681
343	CNC2	27896
344	CNC1	27953
345	CNC4	28023
346	CNC3	28080
347	CNC5	28150
348	CNC6	28202
349	CNC7	28277
350	CNC8	28329
351	CNC2	28544
352	CNC1	28601
353	CNC4	28671
354	CNC3	28728
355	CNC5	28798
